...1,player_id,tournament_id,season_id,totalRating,countRating,goals,assists,goalsAssistsSum,yellowCards,directRedCards,redCards,minutesPlayed,matchesStarted,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,id,type,appearances,rating,bigChancesCreated,bigChancesMissed,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,goalsFromInsideTheBox,goalsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltyFaced,penaltySave,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyConversion,setPieceConversion,totalAttemptAssist,totalContest,totalCross,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,totalLongBalls,goalsConceded,savesCaught,savesParried,totalOwnHalfPasses,totalOppositionHalfPasses,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,tacklesWon,tacklesWonPercentage,totwAppearances,shotsFromInsideTheBox,shotsFromOutsideTheBox,team>name,team>nameCode,team>ranking,team>id
41388,39182,8,10495,236.9,33,8,5,13,8,NA,0,2735,30,341.875,0,NA,NA,102788,overall,33,7.1787878787879,3,3,1495,253,1748,85.526315789474,538,987,424,43,28,59.574468085106,72,49,30,25.423728813559,35,20,15,177,54.62962962963,27,40.909090909091,204,52.307692307692,22.857142857143003,2,2,1,0,16,4,4,4,0,0,8,143,76.063829787234,25,1,2,47,78,36,3,0,48,2,5,1,0,5,0,0,0,0,34,5,0,0,0,0,0,100,25,42,47,118,186,39,0,0,0,188,39,0,0,607,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valencia,VAL,NA,2828
41392,39182,8,11906,257.1,36,5,7,12,12,NA,0,3195,36,639,0,NA,NA,122636,overall,36,7.1416666666666995,7,3,1905,298,2203,86.472991375397,682,1269,540,67,32,60.377358490566,96,41,46,23.350253807107,39,26,13,219,54.61346633416501,28,52.830188679245005,247,54.405286343612005,12.820512820513,5,3,0,1,21,1,4,1,0,0,5,136,75.138121546961,30,0,1,67,91,44,1,0,51,2,3,1,0,6,0,0,0,0,48,8,0,0,0,0,0,60,4.7619047619048,66,53,197,207,25,0,0,2,181,56,0,0,745,1655,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Valencia,VAL,NA,2828
41394,39182,8,8578,0,0,12,4,16,14,0,1,2926,33,243.83333333332996,1,1,6,375134,overall,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valencia,VAL,NA,2828
41395,39182,8,32501,59.1,8,1,0,1,0,0,0,702,8,702,0,NA,NA,564167,overall,8,7.3875,1,0,549,57,606,90.594059405941,235,320,158,6,3,42.857142857143,17,14,6,31.578947368421,9,3,6,39,62.903225806452,7,63.636363636364,46,63.01369863013699,11.111111111111,0,0,0,0,1,0,0,1,0,0,1,43,79.62962962963,2,0,1,3,19,7,0,0,9,0,2,1,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,5,7,19,27,4,0,0,0,54,10,0,0,253,372,84,4,37,31,728,10,58.823529411765,0,3,6,Villarreal,VIL,NA,2819
41397,39182,8,18020,270.7,36,9,7,16,5,1,1,3062,35,340.22222222222,0,NA,NA,204027,overall,36,7.5194444444445,9,4,1900,315,2215,85.778781038375,765,1204,560,83,36,72,73,46,69,36.702127659574,36,21,15,161,57.09219858156,31,60.784313725489994,192,57.65765765765801,25,6,5,0,0,10,1,7,2,0,1,8,200,72.727272727273,23,0,2,23,54,27,3,0,59,0,7,2,0,12,0,0,0,0,26,5,0,0,0,0,0,83.333333333333,10,81,50,188,141,20,0,0,1,275,31,0,0,846,1557,518,20,214,134,2852,42,57.534246575342,12,NA,NA,Valencia,VAL,NA,2828
41400,39182,8,24127,254.7,35,8,3,11,4,0,1,3030,35,378.75,1,NA,NA,240898,overall,35,7.2771428571429,4,2,1935,307,2242,86.306868867083,834,1150,531,59,38,71.698113207547,68,22,49,30.434782608695997,26,16,10,197,58.45697329376899,17,53.125,214,57.99457994579899,30.769230769231,6,5,1,1,18,2,6,2,0,0,8,209,72.569444444444,18,0,2,33,92,24,0,0,69,3,11,1,0,6,0,0,0,0,42,7,0,0,0,0,0,83.333333333333,11.111111111111,58,53,161,155,15,0,0,1,288,49,0,0,932,1471,520,22,268,179,2874,41,60.29411764705901,8,8,26,Valencia,VAL,NA,2828
41405,39182,8,13662,258.1,34,7,7,14,15,1,1,3005,34,429.28571428571,0,NA,NA,108503,overall,34,7.5911764705882,9,0,2023,341,2364,85.575296108291,800,1282,586,70,46,76.666666666667,88,34,59,34.502923976608,38,21,17,200,54.945054945055,17,44.736842105263,217,53.980099502488,18.421052631579,6,6,0,0,22,1,6,1,0,0,7,208,71.477663230241,23,1,0,48,67,47,1,0,56,2,10,0,0,10,0,0,0,0,25,8,0,0,0,0,0,100,4.5454545454545,70,60,171,185,21,0,0,0,291,33,0,0,912,1623,568,NA,145,NA,3033,NA,NA,10,NA,NA,Valencia,VAL,NA,2828
41482,39220,8,24127,26.2,4,0,0,0,0,0,0,83,0,0,0,NA,NA,241167,overall,4,6.55,0,0,32,6,38,84.210526315789,7,26,18,2,3,75,0,1,1,25,1,0,1,7,41.176470588235,2,100,9,47.368421052632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,4,4,10,0,0,0,0,0,3,0,0,10,32,13,0,1,1,57,0,0,0,0,1,RCD Mallorca,MAL,NA,2826
41723,39320,8,8578,0,0,0,0,0,7,0,0,1113,13,NA,0,1,3,375257,overall,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
41725,39320,8,18020,211.2,31,0,0,0,7,1,1,2471,27,0,0,NA,NA,204488,overall,31,6.8129032258065,2,0,1080,267,1347,80.178173719376,518,563,216,14,12,60,71,41,1,25,6,3,3,121,57.075471698113006,50,54.347826086957,171,56.25,0,0,0,0,0,0,0,0,0,0,0,0,136,58.874458874459,32,1,0,6,40,33,0,0,48,0,8,0,0,6,0,0,0,0,29,2,0,0,0,0,0,0,0,14,20,4,133,42,0,0,0,231,31,0,0,588,763,313,8,139,69,1690,42,59.154929577465,1,NA,NA,Leganés,LEG,NA,2845
41731,39320,8,10495,217,31,0,2,2,17,NA,0,2482,30,NA,0,NA,NA,119236,overall,31,7,2,1,1042,302,1344,77.529761904762,517,534,198,23,22,73.333333333333,109,68,9,42.857142857143,12,2,10,160,56.140350877193,34,46.575342465753,194,54.189944134078,0,0,0,0,1,2,0,0,0,0,0,0,160,56.537102473498,39,1,0,24,32,45,0,0,55,3,11,0,0,2,0,0,0,0,46,3,0,0,0,0,0,0,0,23,30,21,164,39,0,0,0,283,49,0,0,603,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
41732,39320,8,13662,217.7,31,0,0,0,13,NA,0,2520,29,NA,0,NA,NA,120553,overall,31,7.0225806451613,1,0,1139,350,1489,76.494291470786,621,518,218,15,27,77.142857142857,99,77,0,0,13,1,12,171,58.96551724137901,40,59.701492537313,211,59.103641456583006,0,0,0,0,0,0,0,0,0,0,0,0,171,52.615384615385,39,0,0,17,47,44,0,0,53,0,5,1,0,13,0,0,0,0,24,6,0,0,0,0,0,0,0,14,35,2,146,27,0,0,0,325,30,0,0,733,758,413,NA,139,NA,1927,NA,NA,1,NA,NA,Leganés,LEG,NA,2845
41733,39320,8,11906,207.7,30,0,1,1,9,NA,0,2335,26,NA,0,NA,NA,106359,overall,30,6.9233333333333,0,0,963,341,1304,73.849693251534,475,494,178,17,13,56.521739130435,80,59,6,22.222222222222,16,4,12,134,48.905109489051,48,54.545454545455,182,50.276243093923,0,0,0,0,0,2,0,0,0,0,0,0,135,51.724137931034,37,0,0,23,42,60,0,0,56,0,11,0,0,8,0,0,0,0,31,3,0,0,0,0,0,0,0,17,23,27,180,40,0,0,0,261,34,0,0,563,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leganés,LEG,NA,2845
41737,39320,8,24127,176.5,26,1,1,2,10,0,0,2196,25,2196,0,NA,NA,183341,overall,26,6.7884615384615,1,0,874,250,1124,77.758007117438,426,448,182,7,15,57.692307692308,49,38,0,0,13,3,10,105,57.692307692308,35,53.030303030303,140,56.45161290322601,7.6923076923077,1,1,0,1,0,0,1,0,0,0,1,88,45.59585492228,25,0,0,5,41,35,0,0,32,0,4,0,0,6,0,0,0,0,26,3,0,0,0,0,0,100,0,7,26,6,108,31,0,0,0,193,29,0,0,495,635,302,11,125,64,1451,27,55.102040816327,0,2,19,Leganés,LEG,NA,2845
42043,39431,8,8578,0,0,0,0,0,1,NA,0,54,NA,NA,NA,5,0,375610,overall,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Espanyol,ESP,NA,2814
42047,39431,8,6559,0,0,0,0,0,1,0,0,180,2,NA,0,0,0,348319,overall,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Espanyol,ESP,NA,2814
42052,39433,8,18020,245.1,35,0,1,1,10,NA,0,2719,30,NA,0,NA,NA,159790,overall,35,7.0028571428571,2,0,2147,247,2394,89.68253968254,974,1173,468,15,9,60,90,54,0,0,6,0,6,150,56.818181818182,52,49.523809523809994,202,54.74254742547401,0,0,0,0,0,0,0,0,0,0,0,0,150,78.947368421053,20,0,1,25,54,38,0,0,48,0,8,0,0,10,0,0,0,0,23,3,0,0,0,0,0,0,0,15,15,2,167,53,0,0,0,190,26,0,0,1049,1347,298,14,166,111,2781,60,66.666666666667,1,NA,NA,Barcelona,BAR,NA,2817
42053,39433,8,24127,238.5,33,2,2,4,10,0,0,2491,29,1245.5,0,NA,NA,238139,overall,33,7.2272727272727,5,1,2315,260,2575,89.90291262135901,966,1349,503,23,23,85.185185185185,80,44,0,0,7,4,3,154,63.374485596708006,38,52.777777777778,192,60.952380952381,28.571428571429,0,0,0,1,0,0,2,0,0,1,1,108,72.48322147651,21,0,2,14,51,46,0,0,30,0,5,1,0,5,0,0,0,0,27,2,0,0,0,0,0,0,0,22,27,1,123,34,0,0,0,149,29,0,0,1036,1540,304,26,161,115,2937,44,55,3,6,4,Barcelona,BAR,NA,2817
42057,39433,8,13662,223,31,1,4,5,8,NA,0,2600,30,2600,0,NA,NA,112885,overall,31,7.1935483870968,2,0,2029,212,2241,90.539937527889,948,1081,425,24,18,78.26086956521699,88,51,0,0,4,4,0,164,61.88679245283001,51,65.384615384615,215,62.68221574344,25,0,0,1,0,0,0,1,0,1,0,0,147,80.769230769231,11,0,1,22,58,36,0,0,40,0,10,0,0,10,0,0,0,0,19,4,0,0,0,0,0,0,0,24,23,0,128,27,0,0,0,182,23,0,0,1015,1226,263,NA,97,NA,2591,NA,NA,1,NA,NA,Barcelona,BAR,NA,2817
42066,39433,8,32501,49.1,7,0,0,0,2,0,0,561,7,0,0,NA,NA,580379,overall,7,7.0142857142857,0,0,448,48,496,90.322580645161,162,286,112,5,3,100,11,12,0,0,0,0,0,29,59.183673469388,3,30,32,54.237288135593005,0,0,0,0,0,0,0,0,0,0,0,0,17,65.384615384615,6,0,0,1,15,8,0,0,11,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,5,3,0,27,7,0,0,0,26,7,0,0,175,321,55,6,33,21,567,7,63.636363636364,0,0,0,Barcelona,BAR,NA,2817
42067,39433,8,8578,0,0,1,2,3,7,0,0,2489,29,2489,0,4,8,375149,overall,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
42072,39433,8,11906,231.5,33,0,3,3,9,NA,0,2693,33,NA,0,NA,NA,119246,overall,33,7.0151515151515,0,0,1971,222,2193,89.876880984952,776,1196,503,14,18,85.714285714286,84,47,1,100,2,0,2,136,59.38864628821,42,47.727272727273,178,56.15141955836,0,0,0,0,0,0,0,0,0,0,0,0,139,80.81395348837201,20,0,0,21,35,41,0,0,30,1,3,0,0,5,0,0,0,0,29,2,0,0,0,0,0,0,0,14,21,1,139,46,0,0,0,172,31,0,0,839,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
42074,39433,8,6559,0,0,1,0,1,11,0,0,2650,30,2650,0,2,4,306081,overall,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
42075,39433,8,10495,255.1,35,0,4,4,6,NA,0,2906,34,NA,0,NA,NA,99218,overall,35,7.288571428571401,8,0,2176,246,2422,89.843104872007,991,1187,494,21,11,100,103,67,2,100,5,2,3,175,65.298507462687,59,64.835164835165,234,65.181058495822,0,0,0,1,0,0,0,0,0,0,0,0,165,85.9375,26,1,1,26,66,30,0,0,39,1,4,2,0,10,0,0,0,0,24,1,0,0,0,0,0,0,0,19,11,2,125,32,0,0,0,192,25,0,0,1072,1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barcelona,BAR,NA,2817
42187,39462,8,11906,144.7,22,5,1,6,6,NA,0,1753,20,350.6,0,NA,NA,116147,overall,22,6.5772727272727005,2,0,326,94,420,77.619047619048,85,250,156,16,60,51.282051282051,33,22,9,17.307692307692,22,15,7,129,46.739130434783,10,37.037037037037,139,45.87458745874601,22.727272727273,0,0,0,0,0,0,5,0,0,3,2,12,48,2,0,0,62,37,20,1,0,10,5,2,0,0,0,0,0,0,0,30,6,0,0,0,0,0,0,0,16,117,52,164,17,0,0,0,25,36,0,0,102,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Granada,GRA,NA,33779
43452,40076,8,11906,211.9,31,0,2,2,9,NA,0,2643,29,NA,0,NA,NA,5683,overall,31,6.835483870967701,5,0,1051,245,1296,81.095679012346,480,601,324,37,32,62.745098039216,72,41,30,27.027027027027,7,3,4,127,55.458515283843,14,46.666666666667005,141,54.440154440154,0,0,0,0,0,0,0,0,0,0,0,0,74,53.237410071941994,31,0,0,16,23,28,0,0,41,1,4,0,0,11,0,0,0,0,30,6,0,0,0,0,0,0,0,37,51,111,118,16,0,0,0,139,36,0,0,545,862,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Sevilla,SEV,NA,2833
43465,40076,8,10495,151.9,22,0,3,3,6,NA,0,1685,18,NA,0,NA,NA,98044,overall,23,6.9045454545455005,4,1,424,141,565,75.044247787611,192,257,150,22,12,44.444444444443995,53,49,25,20.833333333333,8,1,7,79,54.109589041096,15,55.555555555556005,94,54.33526011560701,0,0,0,1,0,0,0,0,0,0,0,0,30,48.387096774194,29,0,1,5,14,24,0,0,24,7,7,1,0,8,0,0,0,0,15,3,0,0,0,0,0,0,0,21,27,120,79,12,0,0,0,62,18,0,0,226,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
44446,40672,8,32501,41.1,6,0,0,0,1,0,0,309,4,0,0,NA,NA,564521,overall,6,6.85,0,0,195,23,218,89.44954128440399,99,96,36,1,6,75,10,5,0,0,1,0,1,25,67.56756756756799,5,71.42857142857099,30,68.181818181818,0,0,0,0,0,0,0,0,0,0,0,0,8,88.88888888888901,5,0,0,3,9,4,0,0,5,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,8,1,14,2,0,0,0,9,6,0,0,106,113,34,5,9,6,274,9,90,0,2,1,Villarreal,VIL,NA,2819
44447,40672,8,24127,176,26,0,0,0,6,0,1,1910,21,0,1,NA,NA,240900,overall,26,6.769230769230799,0,0,893,102,995,89.748743718593,495,399,157,6,20,68.965517241379,37,38,1,33.333333333333,7,1,6,85,49.418604651162994,24,64.864864864865,109,52.153110047847,0,0,0,1,2,0,0,0,0,0,0,0,73,68.224299065421,25,0,0,25,28,34,0,0,22,2,8,0,0,4,0,0,0,0,24,4,0,0,0,0,0,0,0,6,29,3,100,13,0,0,0,107,28,0,0,526,472,176,7,109,72,1294,20,54.054054054054,0,5,4,Valencia,VAL,NA,2828
44451,40672,8,13662,61.8,9,1,0,1,2,NA,0,656,7,656,0,NA,NA,113881,overall,9,6.8666666666667,0,0,255,48,303,84.158415841584,118,137,56,2,14,77.777777777778,18,20,0,0,3,3,0,39,51.315789473684,20,71.42857142857099,59,56.73076923076899,33.333333333333,0,0,0,0,0,0,1,0,1,0,0,19,61.290322580645,23,0,0,15,7,13,0,0,7,1,2,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,2,18,1,45,8,0,0,0,31,9,0,0,135,169,81,NA,19,NA,439,NA,NA,NA,NA,NA,Valencia,VAL,NA,2828
44452,40672,8,18020,181.6,26,0,1,1,5,NA,0,1766,20,NA,0,NA,NA,159203,overall,26,6.9846153846154,2,0,833,134,967,86.142709410548,397,437,211,18,27,81.818181818182,46,49,1,100,9,3,6,102,59.649122807018,35,62.5,137,60.35242290748901,0,0,0,0,0,0,0,0,0,0,0,0,76,68.468468468468,28,0,1,26,29,22,0,0,18,0,5,0,0,5,0,0,0,0,12,3,0,0,0,0,0,0,0,18,33,1,90,21,0,0,0,111,15,0,0,433,535,187,11,100,58,1265,31,67.39130434782601,NA,NA,NA,Valencia,VAL,NA,2828
44784,40878,8,24127,240.5,35,6,1,7,2,0,0,2074,24,345.66666666667,0,NA,NA,233841,overall,35,6.871428571428599,7,13,366,162,528,69.318181818182,130,237,128,23,8,50,21,7,1,33.333333333333,51,24,27,60,51.724137931034,148,54.814814814814994,208,53.886010362693995,11.764705882353,0,0,1,0,0,0,6,0,2,2,2,13,61.904761904762005,22,0,0,20,37,29,3,0,11,14,1,0,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,23,16,3,178,122,0,0,0,21,18,0,0,166,365,252,8,13,7,842,10,47.619047619048,1,55,2,Sevilla,SEV,NA,2833
44798,40878,8,32501,55.1,8,2,0,2,0,0,0,371,3,185.5,0,NA,NA,580034,overall,8,6.8875,1,0,67,25,92,72.82608695652199,32,35,14,3,3,75,4,1,0,0,6,4,2,16,57.142857142857,15,39.473684210526,31,46.969696969697,33.333333333333,0,0,0,0,0,0,2,0,1,1,0,2,40,5,0,0,5,10,3,0,0,4,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,1,35,23,0,0,0,5,4,0,0,34,59,39,2,5,4,149,3,75,0,5,1,Sevilla,SEV,NA,2833
45008,40981,8,13662,207.8,30,0,0,0,7,NA,0,1903,20,NA,0,NA,NA,116381,overall,30,6.9266666666667,4,0,990,198,1188,83.333333333333,481,530,227,22,5,83.333333333333,42,35,21,28.378378378378,5,1,4,68,52.307692307692,42,57.534246575342,110,54.18719211822699,0,0,0,0,1,0,0,0,0,0,0,0,115,71.875,56,0,0,11,22,29,1,0,22,0,7,0,0,2,0,0,0,0,25,3,0,0,0,0,0,0,0,22,6,74,93,31,0,0,0,160,28,0,0,539,723,293,NA,87,NA,1518,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
45011,40981,8,10495,109.3,16,0,1,1,1,NA,0,700,7,NA,0,NA,NA,95116,overall,16,6.83125,1,0,332,94,426,77.934272300469,143,192,73,5,2,50,21,32,3,42.857142857143,3,1,2,28,50,27,71.052631578947,55,58.510638297872,0,0,0,0,0,1,0,0,0,0,0,0,26,43.333333333332995,13,0,1,3,6,19,0,0,6,0,3,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,5,4,7,39,11,0,0,0,60,11,0,0,170,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
45012,40981,8,24127,51.8,8,0,0,0,1,0,0,254,3,0,0,NA,NA,283144,overall,8,6.475,0,0,54,20,74,72.972972972973,32,22,13,0,1,100,2,1,0,0,0,0,0,4,36.363636363636,9,50,13,44.827586206897,0,0,0,0,0,0,0,0,0,0,0,0,3,33.333333333333,7,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,16,9,0,0,0,9,4,0,0,37,37,22,1,6,4,92,0,0,0,0,0,Espanyol,ESP,NA,2814
45016,40981,8,11906,160.4,24,0,1,1,3,NA,0,1151,12,NA,0,NA,NA,6627,overall,24,6.683333333333301,1,0,617,106,723,85.338865836791,288,337,148,11,2,40,26,32,8,22.222222222222,4,1,3,40,43.010752688172,21,63.636363636364,61,48.412698412698,0,0,0,0,0,1,0,0,0,0,0,0,36,61.016949152542,19,1,0,13,12,26,0,0,14,0,1,0,0,2,0,0,0,0,14,4,0,0,0,0,0,0,0,11,5,36,65,12,0,0,0,59,18,0,0,321,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
45017,40981,8,8578,0,0,2,0,2,6,0,0,1811,20,905.5,0,5,3,375345,overall,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
45022,40981,8,18020,19.6,3,0,0,0,1,NA,0,97,1,NA,0,NA,NA,143437,overall,3,6.5333333333333,0,0,71,9,80,88.75,33,38,10,0,0,0,2,6,0,0,0,0,0,3,50,5,71.42857142857099,8,61.538461538462,0,0,0,0,0,0,0,0,0,0,0,0,1,33.333333333333,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,3,4,0,0,34,46,12,0,4,2,96,2,100,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
45024,40981,8,6559,0,0,0,2,2,8,0,0,2702,31,NA,0,2,5,348146,overall,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Athletic Bilbao,ATH,NA,2825
45046,40984,8,6559,0,0,1,0,1,6,1,2,772,9,772,1,0,1,306239,overall,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sevilla,SEV,NA,2833
45047,40984,8,13662,138.3,20,2,2,4,9,NA,0,1800,20,900,0,NA,NA,217329,overall,20,6.915,2,2,412,238,650,63.384615384615,246,166,70,6,2,100,21,39,0,0,16,5,11,44,50,57,62.637362637363005,101,56.424581005586994,12.5,0,0,0,1,0,0,2,0,2,0,0,126,46.153846153846,119,0,0,4,23,28,1,0,14,2,10,0,0,5,0,0,0,0,19,2,0,0,0,0,0,0,0,6,2,1,78,34,0,0,0,273,21,0,0,299,352,256,NA,64,NA,930,NA,NA,2,NA,NA,Getafe,GET,NA,2859
